"","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","","","","","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN"
"10",0.18730,0.06973,0.07029,0.14552,0.07478,0.17212,0.02254,0.13864,0.01045,0.10863,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"11",0.01430,0.00167,0.11164,0.14465,0.17498,0.06281,0.11022,0.07680,0.04240,0.26053,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12",0.12086,0.03851,0.11039,0.10712,0.07677,0.27118,0.05403,0.08507,0.02132,0.11476,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13",0.02545,0.09607,0.08110,0.04808,0.02812,0.14929,0.12799,0.01128,0.19597,0.23667,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14",0.12397,0.12623,0.07535,0.12347,0.14131,0.10529,0.03310,0.13653,0.10889,0.02586,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15",0.19019,0.04397,0.13023,0.14972,0.17973,0.03879,0.05727,0.03801,0.04748,0.12461,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16",0.17144,0.01993,0.03507,0.10128,0.04360,0.16157,0.17797,0.03611,0.09082,0.16221,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"17",0.19899,0.14415,0.22962,0.00633,0.04410,0.02050,0.12714,0.02985,0.17269,0.02664,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"18",0.10530,0.17154,0.10609,0.11504,0.00229,0.11727,0.09727,0.21030,0.03964,0.03526,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"19",0.00763,0.05510,0.01900,0.00516,0.25895,0.18644,0.00837,0.06076,0.29460,0.10398,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"20",0.12386,0.05402,0.13353,0.03236,0.09588,0.08199,0.16789,0.11276,0.08144,0.11627,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"21",0.15548,0.05813,0.00138,0.15816,0.09533,0.05561,0.16398,0.12776,0.01835,0.16582,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"22",0.11183,0.03207,0.12397,0.06635,0.17580,0.17344,0.00313,0.07103,0.12803,0.11434,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"23",0.00663,0.16155,0.17887,0.09748,0.05749,0.09530,0.00862,0.14847,0.10228,0.14331,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"24",0.10273,0.09011,0.01640,0.13855,0.10083,0.14071,0.12196,0.08866,0.10006,0.10000,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"25",0.16079,0.12409,0.01104,0.09866,0.01069,0.14205,0.03961,0.04596,0.16545,0.20166,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"26",0.15180,0.14526,0.00012,0.05336,0.16659,0.16573,0.17399,0.04301,0.09237,0.00776,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"27",0.07642,0.10407,0.07460,0.03188,0.19186,0.09861,0.03354,0.11014,0.06695,0.21191,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"28",0.01557,0.10022,0.08258,0.11320,0.15536,0.15558,0.08161,0.02437,0.21897,0.05254,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"29",0.21154,0.10400,0.02070,0.08615,0.09554,0.09305,0.02571,0.17292,0.18495,0.00545,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"30",0.07543,0.04370,0.14143,0.00276,0.10683,0.14916,0.14120,0.14099,0.13717,0.06133,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"31",0.10772,0.17758,0.12864,0.01757,0.12343,0.12672,0.14607,0.03392,0.07088,0.06748,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"32",0.10236,0.07162,0.03303,0.13448,0.09950,0.11345,0.14172,0.13461,0.00391,0.16533,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"33",0.15361,0.03364,0.13212,0.14312,0.04205,0.07864,0.13497,0.15822,0.08956,0.03407,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"34",0.00266,0.00216,0.20246,0.20770,0.20549,0.18209,0.03011,0.01058,0.11761,0.03914,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"35",0.21907,0.17828,0.06747,0.01926,0.09486,0.07705,0.02586,0.12912,0.09817,0.09085,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"36",0.21544,0.05036,0.05281,0.12776,0.14866,0.07714,0.03505,0.21889,0.05914,0.01474,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"37",0.07753,0.01005,0.20527,0.05774,0.10250,0.07564,0.11122,0.17898,0.14828,0.03280,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"38",0.04047,0.07923,0.14359,0.06745,0.00913,0.17229,0.16934,0.08337,0.19075,0.04437,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"39",0.13210,0.13026,0.16089,0.09971,0.05478,0.10751,0.08013,0.01421,0.15601,0.06440,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"40",0.01546,0.10446,0.00403,0.13547,0.16524,0.10239,0.08632,0.13101,0.09366,0.16195,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"41",0.13042,0.02369,0.04471,0.11538,0.07603,0.16321,0.16192,0.15200,0.05537,0.07727,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"42",0.11529,0.16991,0.03301,0.12253,0.14921,0.11012,0.00535,0.15683,0.05394,0.08380,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"43",0.05099,0.08927,0.08711,0.08241,0.08768,0.14820,0.04875,0.11571,0.14597,0.14392,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"44",0.05844,0.07421,0.04905,0.03973,0.16701,0.06170,0.17322,0.14101,0.06646,0.16916,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"45",0.00177,0.19732,0.00345,0.09753,0.08167,0.16051,0.09470,0.12520,0.07857,0.15930,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"46",0.20304,0.10207,0.04646,0.11110,0.07955,0.20346,0.01479,0.10960,0.08535,0.04456,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"47",0.11506,0.12800,0.07514,0.05495,0.11900,0.11896,0.01266,0.08207,0.21165,0.08253,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"48",0.04195,0.12676,0.10656,0.05516,0.16839,0.00095,0.13527,0.00060,0.13994,0.22442,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"49",0.01919,0.20236,0.07719,0.06517,0.11599,0.09812,0.14723,0.01986,0.24195,0.01296,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"50",0.13104,0.12667,0.10535,0.06258,0.06600,0.13828,0.15580,0.09143,0.05015,0.07269,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"51",0.06756,0.07645,0.01553,0.14832,0.09272,0.13373,0.15011,0.07548,0.16833,0.07177,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"52",0.09127,0.14287,0.13901,0.11741,0.03564,0.12415,0.12038,0.14950,0.05058,0.02919,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"53",0.17591,0.08740,0.02256,0.17836,0.06590,0.19660,0.09169,0.10471,0.03758,0.03929,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"54",0.09967,0.12350,0.09063,0.15016,0.07590,0.05758,0.12785,0.12687,0.00484,0.14300,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"55",0.00109,0.21721,0.00234,0.14255,0.23066,0.21633,0.09258,0.02476,0.01616,0.05633,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"56",0.10242,0.03823,0.12939,0.19437,0.00812,0.08044,0.07648,0.11012,0.05871,0.20173,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"57",0.12044,0.08998,0.13989,0.10748,0.07202,0.10888,0.11800,0.08281,0.08155,0.07895,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"58",0.11652,0.18861,0.10696,0.18050,0.07976,0.15568,0.00015,0.08788,0.08092,0.00302,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"59",0.01612,0.11773,0.10915,0.12150,0.17401,0.03733,0.08416,0.03274,0.17425,0.13301,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"60",0.19281,0.02072,0.22255,0.13775,0.00017,0.13600,0.03879,0.06950,0.16278,0.01893,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"61",0.08996,0.13414,0.09860,0.06476,0.18604,0.03750,0.17750,0.09283,0.09341,0.02526,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"62",0.01837,0.04156,0.06019,0.15449,0.14949,0.14562,0.08503,0.16169,0.16444,0.01913,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"63",0.07305,0.17918,0.07094,0.04440,0.19301,0.07516,0.18251,0.03086,0.09500,0.05589,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"64",0.11058,0.04304,0.14896,0.33973,0.09373,0.03837,0.05453,0.14394,0.01729,0.00983,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"65",0.03562,0.01682,0.19168,0.09248,0.09650,0.22488,0.05631,0.08373,0.14581,0.05618,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"66",0.02092,0.08401,0.09914,0.03000,0.10548,0.18321,0.01148,0.10501,0.15814,0.20261,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"67",0.12855,0.15559,0.05345,0.13453,0.15056,0.08355,0.11687,0.06746,0.06404,0.04541,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"68",0.05074,0.08949,0.18764,0.06663,0.00963,0.16016,0.14549,0.18271,0.06586,0.04166,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"69",0.01150,0.21530,0.02263,0.20405,0.11309,0.00004,0.03818,0.17190,0.06835,0.15497,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70",0.10720,0.17783,0.09504,0.10911,0.10489,0.00553,0.17909,0.10974,0.01102,0.10057,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71",0.02436,0.08043,0.16861,0.13707,0.05998,0.18993,0.01058,0.11842,0.15388,0.05673,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"72",0.15216,0.11024,0.10019,0.09774,0.08299,0.02238,0.13277,0.14155,0.11051,0.04947,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"73",0.07340,0.15700,0.02813,0.14783,0.19879,0.09116,0.05456,0.09162,0.08183,0.07569,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"74",0.08931,0.12359,0.10854,0.12950,0.06297,0.00993,0.13492,0.12132,0.13663,0.08329,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"75",0.00875,0.10119,0.01426,0.13211,0.02792,0.22199,0.06002,0.15950,0.07222,0.20205,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"76",0.03259,0.08767,0.16439,0.11934,0.03243,0.15284,0.02889,0.07544,0.13513,0.17126,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"77",0.12967,0.03416,0.12171,0.12143,0.13248,0.10285,0.08891,0.10275,0.07183,0.09420,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"78",0.11152,0.13969,0.12841,0.03511,0.09515,0.14888,0.09729,0.00576,0.14703,0.09118,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"79",0.08050,0.09668,0.07418,0.05427,0.20365,0.03783,0.23557,0.00791,0.18202,0.02738,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80",0.09488,0.07023,0.04210,0.17969,0.08753,0.18891,0.01874,0.09316,0.14048,0.08427,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"81",0.04173,0.02655,0.21249,0.10517,0.03089,0.23065,0.03821,0.04689,0.14382,0.12361,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"82",0.21999,0.17496,0.04025,0.07925,0.14066,0.13974,0.15185,0.00647,0.03131,0.01552,1.00,0.0000000000,0.0000000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
